filename,species_id,tree_H,weight
/train/00122.las,8,9.356000006,4.0795851709557893e-05
/train/00123.las,8,20.87200034,4.417032708745488e-05
/train/00124.las,8,5.768000036,4.0795851709557893e-05
/train/00125.las,8,8.110999852,4.0795851709557893e-05
/train/00126.las,8,10.37899989,4.563020650626138e-05
/train/00127.las,8,8.441999614,4.0795851709557893e-05
/train/00128.las,8,2.280000031,4.279720279804467e-05
/train/00129.las,8,8.493000418,4.0795851709557893e-05
/train/00130.las,8,16.56499976,4.214803510566555e-05
/train/00132.las,8,6.17900008,4.0795851709557893e-05
/train/00133.las,8,7.408999979,4.0795851709557893e-05
/train/00134.las,8,8.419999614,4.0795851709557893e-05
/train/00135.las,8,11.667,4.563020650626138e-05
/train/00136.las,8,7.726000369,4.0795851709557893e-05
/train/00137.las,8,3.442999899,4.279720279804467e-05
/train/00139.las,8,9.059999645,4.0795851709557893e-05
/train/00140.las,8,18.22300071,4.214803510566555e-05
/train/00141.las,8,12.8759999,4.563020650626138e-05
/train/00142.las,8,8.660000026,4.0795851709557893e-05
/train/00144.las,8,13.40800017,4.563020650626138e-05
/train/00145.las,8,8.30099982,4.0795851709557893e-05
/train/00146.las,8,7.153000057,4.0795851709557893e-05
/train/00147.las,8,15.94500083,4.214803510566555e-05
/train/00150.las,8,9.092999637,4.0795851709557893e-05
/train/00151.las,8,17.00499922,4.214803510566555e-05
/train/00152.las,8,10.38600028,4.563020650626138e-05
/train/00153.las,8,17.12200087,4.214803510566555e-05
/train/00155.las,8,9.840000331,4.0795851709557893e-05
/train/00156.las,8,8.215000212,4.0795851709557893e-05
/train/00157.las,8,12.11099955,4.563020650626138e-05
/train/00158.las,8,7.356999844,4.0795851709557893e-05
/train/00159.las,8,11.17000026,4.563020650626138e-05
/train/00160.las,8,10.94599959,4.563020650626138e-05
/train/00161.las,8,8.015000403,4.0795851709557893e-05
/train/00162.las,8,18.28200072,4.214803510566555e-05
/train/00163.las,8,8.662000299,4.0795851709557893e-05
/train/00165.las,8,8.203999698,4.0795851709557893e-05
/train/00167.las,8,8.995999515,4.0795851709557893e-05
/train/00168.las,8,14.97600043,4.563020650626138e-05
/train/00169.las,8,7.847000301,4.0795851709557893e-05
/train/00170.las,8,8.661999613,4.0795851709557893e-05
/train/00171.las,8,8.762999713,4.0795851709557893e-05
/train/00172.las,8,8.184999526,4.0795851709557893e-05
/train/00173.las,8,19.33699912,4.214803510566555e-05
/train/00175.las,8,16.56800002,4.214803510566555e-05
/train/00176.las,8,9.988000363,4.0795851709557893e-05
/train/00177.las,8,8.138999999,4.0795851709557893e-05
/train/00178.las,8,8.340000063,4.0795851709557893e-05
/train/00180.las,8,4.495999992,4.279720279804467e-05
/train/00181.las,8,10.73999953,4.563020650626138e-05
/train/00182.las,8,8.201000392,4.0795851709557893e-05
/train/00183.las,8,9.970999897,4.0795851709557893e-05
/train/00186.las,8,7.866999686,4.0795851709557893e-05
/train/00189.las,8,5.154999912,4.0795851709557893e-05
/train/00190.las,8,14.48400038,4.563020650626138e-05
/train/00191.las,8,10.74600005,4.563020650626138e-05
/train/00193.las,8,9.552999675,4.0795851709557893e-05
/train/00195.las,8,17.68100031,4.214803510566555e-05
/train/00196.las,8,21.12000006,4.417032708745488e-05
/train/00197.las,8,4.64899987,4.279720279804467e-05
/train/00198.las,8,10.10399958,4.563020650626138e-05
/train/00199.las,8,15.32000014,4.214803510566555e-05
/train/00200.las,8,20.37200087,4.417032708745488e-05
/train/00201.las,8,8.049000353,4.0795851709557893e-05
/train/00203.las,8,7.468000114,4.0795851709557893e-05
/train/00206.las,8,15.98899955,4.214803510566555e-05
/train/00207.las,8,7.944999605,4.0795851709557893e-05
/train/00209.las,8,10.22799987,4.563020650626138e-05
/train/00210.las,8,12.64100039,4.563020650626138e-05
/train/00211.las,8,3.812000036,4.279720279804467e-05
/train/00213.las,8,6.646000028,4.0795851709557893e-05
/train/00214.las,8,8.213000208,4.0795851709557893e-05
/train/00215.las,8,9.165000141,4.0795851709557893e-05
/train/00217.las,8,8.33700031,4.0795851709557893e-05
/train/00218.las,8,7.474999875,4.0795851709557893e-05
/train/00219.las,8,7.362000048,4.0795851709557893e-05
/train/00220.las,8,17.03200072,4.214803510566555e-05
/train/00221.las,8,9.274000347,4.0795851709557893e-05
/train/00222.las,8,8.340000331,4.0795851709557893e-05
/train/00223.las,8,8.845000446,4.0795851709557893e-05
/train/00224.las,8,20.81400031,4.417032708745488e-05
/train/00225.las,8,6.889000058,4.0795851709557893e-05
/train/00226.las,8,7.686000109,4.0795851709557893e-05
/train/00227.las,8,9.338999927,4.0795851709557893e-05
/train/00231.las,8,8.774000227,4.0795851709557893e-05
/train/00233.las,8,11.44999999,4.563020650626138e-05
/train/00234.las,8,7.916999996,4.0795851709557893e-05
/train/00235.las,8,8.920000374,4.0795851709557893e-05
/train/00237.las,8,11.46299952,4.563020650626138e-05
/train/00240.las,8,11.32300013,4.563020650626138e-05
/train/00241.las,8,9.699999869,4.0795851709557893e-05
/train/00242.las,8,9.828999698,4.0795851709557893e-05
/train/00244.las,8,9.948999584,4.0795851709557893e-05
/train/00245.las,8,7.709999532,4.0795851709557893e-05
/train/00246.las,8,6.426999956,4.0795851709557893e-05
/train/00247.las,8,9.805999935,4.0795851709557893e-05
/train/00248.las,8,9.225999892,4.0795851709557893e-05
/train/00249.las,8,7.518999755,4.0795851709557893e-05
/train/00250.las,8,10.43099993,4.563020650626138e-05
/train/00253.las,8,11.24000037,4.563020650626138e-05
/train/00254.las,8,10.97999972,4.563020650626138e-05
/train/00256.las,8,8.824000418,4.0795851709557893e-05
/train/00257.las,8,8.104999721,4.0795851709557893e-05
/train/00259.las,8,15.92800063,4.214803510566555e-05
/train/00260.las,8,8.164999872,4.0795851709557893e-05
/train/00261.las,8,9.656999588,4.0795851709557893e-05
/train/00262.las,8,6.54700011,4.0795851709557893e-05
/train/00263.las,8,12.73099959,4.563020650626138e-05
/train/00264.las,8,8.947999597,4.0795851709557893e-05
/train/00265.las,8,11.63799959,4.563020650626138e-05
/train/00266.las,8,19.63600081,4.214803510566555e-05
/train/00267.las,8,9.512999713,4.0795851709557893e-05
/train/00269.las,8,9.974000037,4.0795851709557893e-05
/train/00270.las,8,12.06800002,4.563020650626138e-05
/train/00271.las,8,9.570000291,4.0795851709557893e-05
/train/00272.las,8,5.36800015,4.0795851709557893e-05
/train/00273.las,8,10.91100043,4.563020650626138e-05
/train/00274.las,8,2.90899989,4.279720279804467e-05
/train/00275.las,8,6.05700022,4.0795851709557893e-05
/train/00276.las,8,8.5670003,4.0795851709557893e-05
/train/00278.las,8,12.68400031,4.563020650626138e-05
/train/00280.las,8,9.573000401,4.0795851709557893e-05
/train/00281.las,8,8.774000078,4.0795851709557893e-05
/train/00282.las,8,8.209999681,4.0795851709557893e-05
/train/00283.las,8,8.401000082,4.0795851709557893e-05
/train/00284.las,8,10.90700045,4.563020650626138e-05
/train/00285.las,8,13.08000037,4.563020650626138e-05
/train/00286.las,8,8.616000086,4.0795851709557893e-05
/train/00287.las,8,13.81999987,4.563020650626138e-05
/train/00288.las,8,7.821000159,4.0795851709557893e-05
/train/00289.las,8,11.13299987,4.563020650626138e-05
/train/00290.las,8,9.333999783,4.0795851709557893e-05
/train/00291.las,8,10.71999991,4.563020650626138e-05
/train/00292.las,8,12.51000029,4.563020650626138e-05
/train/00293.las,8,5.387000114,4.0795851709557893e-05
/train/00294.las,8,14.28300017,4.563020650626138e-05
/train/00295.las,8,11.62399966,4.563020650626138e-05
/train/00296.las,8,4.115000159,4.279720279804467e-05
/train/00297.las,8,15.95300025,4.214803510566555e-05
/train/00298.las,8,17.01700079,4.214803510566555e-05
/train/00300.las,8,15.02700007,4.214803510566555e-05
/train/00301.las,8,8.234000385,4.0795851709557893e-05
/train/00303.las,8,14.15600032,4.563020650626138e-05
/train/00304.las,8,7.64500016,4.0795851709557893e-05
/train/00305.las,8,9.056999803,4.0795851709557893e-05
/train/00306.las,8,10.01099974,4.563020650626138e-05
/train/00307.las,8,17.49799973,4.214803510566555e-05
/train/00309.las,8,9.792000115,4.0795851709557893e-05
/train/00310.las,8,10.74200007,4.563020650626138e-05
/train/00311.las,8,7.058000177,4.0795851709557893e-05
/train/00313.las,8,16.1269995,4.214803510566555e-05
/train/00315.las,8,11.72099963,4.563020650626138e-05
/train/00317.las,8,6.828999996,4.0795851709557893e-05
/train/00318.las,8,1.952000111,4.279720279804467e-05
/train/00319.las,8,5.585000008,4.0795851709557893e-05
/train/00320.las,8,8.354999602,4.0795851709557893e-05
/train/00321.las,8,8.694999754,4.0795851709557893e-05
/train/00322.las,8,9.843000472,4.0795851709557893e-05
/train/00323.las,8,15.45900008,4.214803510566555e-05
/train/00324.las,8,7.55400008,4.0795851709557893e-05
/train/00326.las,8,10.0249998,4.563020650626138e-05
/train/00327.las,8,14.86800021,4.563020650626138e-05
/train/00328.las,8,8.720000446,4.0795851709557893e-05
/train/00329.las,8,9.117999524,4.0795851709557893e-05
/train/00330.las,8,7.567000151,4.0795851709557893e-05
/train/00331.las,8,16.92699927,4.214803510566555e-05
/train/00332.las,8,6.699000061,4.0795851709557893e-05
/train/00333.las,8,16.19999999,4.214803510566555e-05
/train/00335.las,8,13.35399958,4.563020650626138e-05
/train/00336.las,8,8.064999759,4.0795851709557893e-05
/train/00339.las,8,12.24500006,4.563020650626138e-05
/train/00340.las,8,9.017000347,4.0795851709557893e-05
/train/00342.las,8,16.07800025,4.214803510566555e-05
/train/00344.las,8,7.910000026,4.0795851709557893e-05
/train/00345.las,8,7.624999911,4.0795851709557893e-05
/train/00346.las,8,13.16300029,4.563020650626138e-05
/train/00348.las,8,9.757000148,4.0795851709557893e-05
/train/00349.las,8,8.547999561,4.0795851709557893e-05
/train/00350.las,8,6.083999813,4.0795851709557893e-05
/train/00351.las,8,8.974999607,4.0795851709557893e-05
/train/00352.las,8,10.13600028,4.563020650626138e-05
/train/00353.las,8,8.674000233,4.0795851709557893e-05
/train/00355.las,8,7.453999817,4.0795851709557893e-05
/train/00356.las,8,6.100999951,4.0795851709557893e-05
/train/00357.las,8,10.19699973,4.563020650626138e-05
/train/00362.las,8,9.835999668,4.0795851709557893e-05
/train/00363.las,8,10.84000033,4.563020650626138e-05
/train/00364.las,8,10.31999961,4.563020650626138e-05
/train/00365.las,8,7.569000065,4.0795851709557893e-05
/train/00366.las,8,9.762999713,4.0795851709557893e-05
/train/00367.las,8,9.093000323,4.0795851709557893e-05
/train/00368.las,8,7.58400023,4.0795851709557893e-05
/train/00369.las,8,20.85200042,4.417032708745488e-05
/train/00370.las,8,9.863000095,4.0795851709557893e-05
/train/00371.las,8,9.201000392,4.0795851709557893e-05
/train/00372.las,8,8.190999895,4.0795851709557893e-05
/train/00375.las,8,6.535999954,4.0795851709557893e-05
/train/00376.las,8,9.361999571,4.0795851709557893e-05
/train/00378.las,8,11.77900046,4.563020650626138e-05
/train/00379.las,8,10.61100024,4.563020650626138e-05
/train/00380.las,8,9.920999587,4.0795851709557893e-05
/train/00382.las,8,9.153,4.0795851709557893e-05
/train/00383.las,8,8.199,4.0795851709557893e-05
/train/00384.las,8,6.126,4.0795851709557893e-05
/train/00386.las,8,8.568,4.0795851709557893e-05
/train/00387.las,8,7.692,4.0795851709557893e-05
/train/00388.las,8,13.433,4.563020650626138e-05
/train/00390.las,8,7.803,4.0795851709557893e-05
/train/00391.las,8,8.0,4.0795851709557893e-05
/train/00392.las,8,9.825,4.0795851709557893e-05
/train/00393.las,8,9.609,4.0795851709557893e-05
/train/00395.las,8,8.506,4.0795851709557893e-05
/train/00397.las,8,8.395,4.0795851709557893e-05
/train/00398.las,8,6.326,4.0795851709557893e-05
/train/00399.las,8,7.759,4.0795851709557893e-05
/train/00401.las,8,9.725,4.0795851709557893e-05
/train/00402.las,8,6.084,4.0795851709557893e-05
/train/00403.las,8,8.436,4.0795851709557893e-05
/train/00404.las,8,8.14,4.0795851709557893e-05
/train/00405.las,8,7.901,4.0795851709557893e-05
/train/00406.las,8,9.599,4.0795851709557893e-05
/train/00407.las,8,8.159,4.0795851709557893e-05
/train/00408.las,8,10.675,4.563020650626138e-05
/train/00409.las,8,10.265,4.563020650626138e-05
/train/00410.las,8,7.404,4.0795851709557893e-05
/train/00411.las,8,16.099,4.214803510566555e-05
/train/00412.las,8,6.651,4.0795851709557893e-05
/train/00413.las,8,16.549,4.214803510566555e-05
/train/00414.las,8,5.829,4.0795851709557893e-05
/train/00415.las,14,31.2929,3.97049983222626e-05
/train/00417.las,14,35.1356,4.126807220764968e-05
/train/00418.las,14,31.1061,3.97049983222626e-05
/train/00419.las,14,34.8082,3.97049983222626e-05
/train/00420.las,14,33.8496,3.97049983222626e-05
/train/00421.las,14,34.9432,3.97049983222626e-05
/train/00422.las,14,32.9512,3.97049983222626e-05
/train/00423.las,14,33.6226,3.97049983222626e-05
/train/00424.las,14,31.691,3.97049983222626e-05
/train/00425.las,14,27.2835,3.846817350329587e-05
/train/00426.las,14,24.1649,3.594826466937744e-05
/train/00427.las,14,26.9395,3.846817350329587e-05
/train/00428.las,14,28.2795,3.846817350329587e-05
/train/00429.las,14,28.9766,3.846817350329587e-05
/train/00430.las,14,26.1161,3.846817350329587e-05
/train/00431.las,14,26.4388,3.846817350329587e-05
/train/00432.las,14,25.3108,3.846817350329587e-05
/train/00433.las,14,26.4551,3.846817350329587e-05
/train/00434.las,14,24.6879,3.594826466937744e-05
/train/00435.las,14,27.3385,3.846817350329587e-05
/train/00436.las,14,28.222,3.846817350329587e-05
/train/00437.las,14,24.8739,3.594826466937744e-05
/train/00438.las,14,24.9458,3.594826466937744e-05
/train/00439.las,14,25.038,3.846817350329587e-05
/train/00440.las,14,25.6614,3.846817350329587e-05
/train/00441.las,14,26.1835,3.846817350329587e-05
/train/00442.las,14,25.9973,3.846817350329587e-05
/train/00443.las,14,26.8764,3.846817350329587e-05
/train/00444.las,14,22.6842,3.594826466937744e-05
/train/00445.las,14,21.0979,3.594826466937744e-05
/train/00448.las,14,25.4054,3.846817350329587e-05
/train/00449.las,14,23.5251,3.594826466937744e-05
/train/00450.las,14,25.8732,3.846817350329587e-05
/train/00451.las,14,17.6591,3.4302411170122504e-05
/train/00452.las,14,22.9113,3.594826466937744e-05
/train/00453.las,14,26.9268,3.846817350329587e-05
/train/00454.las,14,25.9934,3.846817350329587e-05
/train/00455.las,14,24.9203,3.594826466937744e-05
/train/00456.las,14,26.5917,3.846817350329587e-05
/train/00457.las,14,25.0579,3.846817350329587e-05
/train/00458.las,14,26.8355,3.846817350329587e-05
/train/00459.las,14,25.9635,3.846817350329587e-05
/train/00460.las,14,24.425,3.594826466937744e-05
/train/00461.las,14,26.3707,3.846817350329587e-05
/train/00462.las,14,26.2493,3.846817350329587e-05
/train/00463.las,14,27.2809,3.846817350329587e-05
/train/00464.las,14,26.4081,3.846817350329587e-05
/train/00465.las,14,26.6113,3.846817350329587e-05
/train/00466.las,14,27.0994,3.846817350329587e-05
/train/00467.las,14,25.8939,3.846817350329587e-05
/train/00468.las,14,24.9677,3.594826466937744e-05
/train/00469.las,14,28.087,3.846817350329587e-05
/train/00470.las,14,27.2953,3.846817350329587e-05
/train/00471.las,14,27.2698,3.846817350329587e-05
/train/00472.las,14,32.7009,3.97049983222626e-05
/train/00473.las,14,31.0447,3.97049983222626e-05
/train/00474.las,14,33.1169,3.97049983222626e-05
/train/00475.las,14,29.7941,3.846817350329587e-05
/train/00477.las,14,31.8835,3.97049983222626e-05
/train/00478.las,14,32.2321,3.97049983222626e-05
/train/00480.las,14,31.3286,3.97049983222626e-05
/train/00481.las,14,30.4663,3.97049983222626e-05
/train/00482.las,14,26.5216,3.846817350329587e-05
/train/00483.las,14,27.11,3.846817350329587e-05
/train/00484.las,14,29.7095,3.846817350329587e-05
/train/00485.las,14,28.2103,3.846817350329587e-05
/train/00486.las,14,29.4671,3.846817350329587e-05
/train/00487.las,14,29.5755,3.846817350329587e-05
/train/00488.las,14,25.4081,3.846817350329587e-05
/train/00489.las,14,27.6904,3.846817350329587e-05
/train/00490.las,14,20.9879,3.594826466937744e-05
/train/00491.las,14,25.98,3.846817350329587e-05
/train/00492.las,14,26.3242,3.846817350329587e-05
/train/00493.las,14,24.1271,3.594826466937744e-05
/train/00494.las,14,25.1609,3.846817350329587e-05
/train/00495.las,14,29.4393,3.846817350329587e-05
/train/00496.las,14,23.9153,3.594826466937744e-05
/train/00497.las,14,28.0304,3.846817350329587e-05
/train/00498.las,14,30.1713,3.97049983222626e-05
/train/00499.las,14,27.0734,3.846817350329587e-05
/train/00500.las,14,27.4469,3.846817350329587e-05
/train/00501.las,14,24.0639,3.594826466937744e-05
/train/00502.las,14,15.8647,3.4302411170122504e-05
/train/00503.las,14,23.792,3.594826466937744e-05
/train/00504.las,14,25.5951,3.846817350329587e-05
/train/00505.las,14,25.087,3.846817350329587e-05
/train/00506.las,14,25.8676,3.846817350329587e-05
/train/00507.las,14,27.4857,3.846817350329587e-05
/train/00508.las,14,24.8128,3.594826466937744e-05
/train/00509.las,14,26.6232,3.846817350329587e-05
/train/00510.las,14,25.7115,3.846817350329587e-05
/train/00511.las,14,23.3941,3.594826466937744e-05
/train/00512.las,14,29.422,3.846817350329587e-05
/train/00513.las,14,25.9995,3.846817350329587e-05
/train/00514.las,14,27.899,3.846817350329587e-05
/train/00515.las,14,23.5713,3.594826466937744e-05
/train/00516.las,14,24.5472,3.594826466937744e-05
/train/00517.las,14,25.8796,3.846817350329587e-05
/train/00519.las,14,27.9073,3.846817350329587e-05
/train/00520.las,14,27.8966,3.846817350329587e-05
/train/00521.las,14,27.9595,3.846817350329587e-05
/train/00522.las,14,27.2273,3.846817350329587e-05
/train/00523.las,14,27.9253,3.846817350329587e-05
/train/00524.las,14,28.7089,3.846817350329587e-05
/train/00525.las,14,25.2197,3.846817350329587e-05
/train/00526.las,14,24.4457,3.594826466937744e-05
/train/00527.las,14,27.275,3.846817350329587e-05
/train/00528.las,14,28.3314,3.846817350329587e-05
/train/00530.las,14,24.1832,3.594826466937744e-05
/train/00531.las,14,26.0787,3.846817350329587e-05
/train/00532.las,14,27.1178,3.846817350329587e-05
/train/00533.las,14,23.7162,3.594826466937744e-05
/train/00534.las,14,28.4983,3.846817350329587e-05
/train/00536.las,14,25.5506,3.846817350329587e-05
/train/00537.las,14,28.677,3.846817350329587e-05
/train/00538.las,14,26.7667,3.846817350329587e-05
/train/00539.las,14,26.9843,3.846817350329587e-05
/train/00540.las,14,26.6066,3.846817350329587e-05
/train/00542.las,14,22.6353,3.594826466937744e-05
/train/00543.las,14,21.9635,3.594826466937744e-05
/train/00544.las,14,26.4174,3.846817350329587e-05
/train/00545.las,14,24.211,3.594826466937744e-05
/train/00546.las,14,25.1956,3.846817350329587e-05
/train/00547.las,14,25.4366,3.846817350329587e-05
/train/00548.las,14,24.7084,3.594826466937744e-05
/train/00549.las,14,26.116,3.846817350329587e-05
/train/00550.las,14,25.7185,3.846817350329587e-05
/train/00551.las,14,23.4262,3.594826466937744e-05
/train/00552.las,14,27.7425,3.846817350329587e-05
/train/00553.las,14,27.7687,3.846817350329587e-05
/train/00554.las,14,26.5005,3.846817350329587e-05
/train/00555.las,14,21.6646,3.594826466937744e-05
/train/00556.las,14,23.8153,3.594826466937744e-05
/train/00557.las,21,25.2676,3.2149968077686245e-05
/train/00558.las,21,25.2856,3.2149968077686245e-05
/train/00559.las,21,21.0669,3.0043941687787176e-05
/train/00560.las,21,23.285,3.0043941687787176e-05
/train/00561.las,21,25.2739,3.2149968077686245e-05
/train/00562.las,21,21.1163,3.0043941687787176e-05
/train/00563.las,21,24.8017,3.0043941687787176e-05
/train/00565.las,21,19.9533,2.8668411408007688e-05
/train/00566.las,25,31.4891,4.677166885572343e-05
/train/00567.las,25,31.3422,4.677166885572343e-05
/train/00568.las,25,33.1071,4.677166885572343e-05
/train/00569.las,25,32.1116,4.677166885572343e-05
/train/00570.las,25,33.5117,4.677166885572343e-05
/train/00571.las,25,26.8035,4.53147147363521e-05
/train/00572.las,25,25.8975,4.53147147363521e-05
/train/00573.las,25,29.6727,4.53147147363521e-05
/train/00574.las,25,29.769,4.53147147363521e-05
/train/00575.las,25,29.103,4.53147147363521e-05
/train/00576.las,25,32.2124,4.677166885572343e-05
/train/00578.las,25,27.4789,4.53147147363521e-05
/train/00579.las,25,32.4012,4.677166885572343e-05
/train/00580.las,25,33.35,4.677166885572343e-05
/train/00582.las,25,30.6309,4.677166885572343e-05
/train/00583.las,25,31.6212,4.677166885572343e-05
/train/00584.las,25,28.27,4.53147147363521e-05
/train/00585.las,25,31.7054,4.677166885572343e-05
/train/00586.las,25,30.5172,4.677166885572343e-05
/train/00587.las,25,26.5002,4.53147147363521e-05
/train/00588.las,25,31.1228,4.677166885572343e-05
/train/00589.las,25,29.4972,4.53147147363521e-05
/train/00590.las,25,26.3062,4.53147147363521e-05
/train/00591.las,25,33.2782,4.677166885572343e-05
/train/00592.las,25,26.4053,4.53147147363521e-05
/train/00593.las,25,29.2858,4.53147147363521e-05
/train/00594.las,25,28.4115,4.53147147363521e-05
/train/00597.las,25,30.0844,4.677166885572343e-05
/train/00598.las,25,27.916,4.53147147363521e-05
/train/00599.las,25,31.8618,4.677166885572343e-05
/train/00600.las,25,29.1799,4.53147147363521e-05
/train/00601.las,25,29.0604,4.53147147363521e-05
/train/00602.las,25,30.5713,4.677166885572343e-05
/train/00604.las,25,28.6102,4.53147147363521e-05
/train/00605.las,25,27.1897,4.53147147363521e-05
/train/00606.las,25,29.229,4.53147147363521e-05
/train/00607.las,25,30.3667,4.677166885572343e-05
/train/00609.las,25,26.4237,4.53147147363521e-05
/train/00610.las,25,29.1999,4.53147147363521e-05
/train/00611.las,25,31.4388,4.677166885572343e-05
/train/00612.las,25,31.0003,4.677166885572343e-05
/train/00613.las,25,28.8474,4.53147147363521e-05
/train/00614.las,25,31.1708,4.677166885572343e-05
/train/00615.las,25,29.6951,4.53147147363521e-05
/train/00616.las,25,30.4225,4.677166885572343e-05
/train/00617.las,25,25.9741,4.53147147363521e-05
/train/00618.las,25,28.0741,4.53147147363521e-05
/train/00619.las,25,31.8775,4.677166885572343e-05
/train/00620.las,25,34.8845,4.677166885572343e-05
/train/00621.las,25,27.2914,4.53147147363521e-05
/train/00622.las,25,32.0529,4.677166885572343e-05
/train/00623.las,25,31.9288,4.677166885572343e-05
/train/00624.las,25,36.898,4.861293764437773e-05
/train/00625.las,25,35.9389,4.861293764437773e-05
/train/00626.las,25,38.0454,4.861293764437773e-05
/train/00627.las,25,40.2356,4.937583094310365e-05
/train/00629.las,25,36.5285,4.861293764437773e-05
/train/00630.las,25,36.1071,4.861293764437773e-05
/train/00631.las,25,29.7904,4.53147147363521e-05
/train/00632.las,25,32.3651,4.677166885572343e-05
/train/00633.las,25,33.5664,4.677166885572343e-05
/train/00634.las,25,30.1924,4.677166885572343e-05
/train/00635.las,25,28.4737,4.53147147363521e-05
/train/00637.las,25,31.5655,4.677166885572343e-05
/train/00638.las,25,33.578,4.677166885572343e-05
/train/00639.las,25,33.8424,4.677166885572343e-05
/train/00640.las,25,25.5598,4.53147147363521e-05
/train/00641.las,25,30.5444,4.677166885572343e-05
/train/00642.las,25,34.3605,4.677166885572343e-05
/train/00643.las,25,33.7866,4.677166885572343e-05
/train/00644.las,25,28.1208,4.53147147363521e-05
/train/00645.las,25,30.7317,4.677166885572343e-05
/train/00646.las,25,29.9951,4.53147147363521e-05
/train/00648.las,25,32.631,4.677166885572343e-05
/train/00649.las,25,30.7526,4.677166885572343e-05
/train/00650.las,25,33.6859,4.677166885572343e-05
/train/00651.las,25,26.7694,4.53147147363521e-05
/train/00652.las,25,29.5471,4.53147147363521e-05
/train/00653.las,25,35.1203,4.861293764437773e-05
/train/00654.las,25,28.4963,4.53147147363521e-05
/train/00656.las,25,27.0279,4.53147147363521e-05
/train/00657.las,25,33.748,4.677166885572343e-05
/train/00658.las,25,33.9846,4.677166885572343e-05
/train/00659.las,25,36.3527,4.861293764437773e-05
/train/00660.las,25,32.4544,4.677166885572343e-05
/train/00661.las,25,27.8611,4.53147147363521e-05
/train/00662.las,25,31.7446,4.677166885572343e-05
/train/00663.las,25,33.541,4.677166885572343e-05
/train/00664.las,25,33.4,4.677166885572343e-05
/train/00665.las,25,29.5651,4.53147147363521e-05
/train/00666.las,25,29.6105,4.53147147363521e-05
/train/00667.las,25,34.702,4.677166885572343e-05
/train/00668.las,25,28.5375,4.53147147363521e-05
/train/00669.las,25,34.3667,4.677166885572343e-05
/train/00670.las,25,33.4261,4.677166885572343e-05
/train/00671.las,25,28.1986,4.53147147363521e-05
/train/00672.las,25,29.4936,4.53147147363521e-05
/train/00673.las,25,33.8389,4.677166885572343e-05
/train/00674.las,25,31.1459,4.677166885572343e-05
/train/00675.las,25,28.3752,4.53147147363521e-05
/train/00677.las,25,30.3864,4.677166885572343e-05
/train/00678.las,25,29.1779,4.53147147363521e-05
/train/00679.las,25,31.2215,4.677166885572343e-05
/train/00680.las,25,34.6771,4.677166885572343e-05
/train/00681.las,25,25.7563,4.53147147363521e-05
/train/00682.las,25,23.3196,4.2346314119129034e-05
/train/00683.las,25,31.1502,4.677166885572343e-05
/train/00684.las,25,30.6342,4.677166885572343e-05
/train/00685.las,25,35.2815,4.861293764437773e-05
/train/00686.las,25,34.2934,4.677166885572343e-05
/train/00687.las,25,32.9721,4.677166885572343e-05
/train/00688.las,25,28.5808,4.53147147363521e-05
/train/00690.las,25,32.7139,4.677166885572343e-05
